uid,truth_values
27.36,0.8960285036841579
27.37,0.023570149647401784
27.38,0.48384427230471583
27.39,0.9045354966957536
27.40,0.9803570598541697
27.41,0.6459828445524592
27.42,0.8224942900504869
27.43,0.7604163092332433
27.44,0.587243755822839
27.45,0.21967091946908335
27.46,0.154595798112647
27.47,0.7564668835652043
27.48,0.620460862932684
27.49,0.01107882849134234
27.50,0.6322099518514879
27.51,0.6936297786767214
27.52,0.166609777612864
27.53,0.40316955371575525
27.54,0.8556828005482433
27.55,0.3268193304362472
27.56,0.3918716905069618
27.57,0.39011829780010776
27.58,0.12280513938011661
27.59,0.5299858023052703
27.60,0.64496517745914
27.61,0.461575686875873
27.62,0.38216832844125026
27.63,0.7588339895029077
27.64,0.3520468955666899
27.65,0.4683731449449371
27.66,0.8275231789254794
27.67,0.6884659092316815
27.68,0.45065667970613843
27.69,0.31017868663438575
27.70,0.12922024343192695
27.71,0.08972861662261289
27.72,0.39854003139885874
27.73,0.8105235836029612
27.74,0.9037562865212845
27.75,0.6182309011267942
27.76,0.22050922857294974
27.77,0.5474356983944979
27.78,0.5952756115813551
27.79,0.3573368230810272
27.80,0.5419944993459126
27.81,0.07994650992444474
27.82,0.8990167418971878
27.83,0.6187925860990126
27.84,0.1551323634276517
27.85,0.31436281848672265
27.86,0.8184724847918058
27.87,0.21343590542553414
27.88,0.6768349696161065
27.89,0.23134601832265544
27.90,0.6177659917625596
27.91,0.7441791519919249
27.92,0.5809650086573445
27.93,0.6090064804238542
27.94,0.7390348830812359
27.95,0.2386468824245187
27.96,0.8983773175386269
27.97,0.8923352946477077
27.98,0.8981129015811525
27.99,0.4126301908188459
28.0,0.8572051785712056
28.1,0.1737753460849799
28.2,0.08832843407322111
28.3,0.16628596627821024
28.4,0.2436661346055231
28.5,0.9595749216179942
28.6,0.6759603736218056
28.7,0.8865903525848914
28.8,0.6531851121406795
28.9,0.14842794054211628
28.10,0.9973454023424672
28.11,0.2374094216960584
28.12,0.15607139471175346
28.13,0.3932235312003608
28.14,0.5684583867567293
28.15,0.8070127510713989
28.16,0.7366698331835552
28.17,0.6577270623391966
28.18,0.2151699628322261
28.19,0.7564477113032251
28.20,0.5366927487378398
28.21,0.11989843074030915
28.22,0.5279646752054273
28.23,0.8921908354134892
28.24,0.8035001400480002
28.25,0.021057848178677174
28.26,0.6387902535945256
28.27,0.8572702816063695
28.28,0.8282712091593353
28.29,0.4958551253493021
28.30,0.2972444805351969
28.31,0.30042247217106066
28.32,0.7086980799834846
28.33,0.013173130370524255
28.34,0.08789626177082688
28.35,0.31530817455657856
28.36,0.5325656556407857
28.37,0.39895906419258276
28.38,0.4115510535510756
28.39,0.061167534549911196
28.40,0.20566718953047203
28.41,0.8473735587315754
28.42,0.8403712095502273
28.43,0.8901513181822991
28.44,0.9246173369822255
28.45,0.1942978215703981
28.46,0.2189570314645365
28.47,0.7634661983770119
28.48,0.1387257078714318
28.49,0.14120715902555825
28.50,0.40203279082224563
28.51,0.6930078766290809
28.52,0.18662868389748444
28.53,0.9186966955612714
28.54,0.04916888363054983
28.55,0.33957029304853137
28.56,0.685063333907489
28.57,0.9649906281916022
28.58,0.17781375482887718
28.59,0.15819994149236216
28.60,0.6112159999708245
28.61,0.40356133310779196
28.62,0.5210701665473244
28.63,0.49128103064119755
28.64,0.08254933854365243
28.65,0.7506171332770153
28.66,0.2764577110844749
28.67,0.09534453632790696
28.68,0.03807798182583377
28.69,0.24770203334698293
28.70,0.5049848517300041
28.71,0.3549518454177796
28.72,0.35798140485613217
28.73,0.5347979960827796
28.74,0.029460758390352226
28.75,0.07541921394806461
28.76,0.6319382148342028
28.77,0.16395503390925548
28.78,0.509395381124069
28.79,0.47322011288220467
28.80,0.8142778719006144
28.81,0.0353173358920047
28.82,0.2604584051222705
28.83,0.10187367921274149
28.84,0.6150132951760823
28.85,0.44392847720908213
28.86,0.32206031184781314
28.87,0.37467540983852565
28.88,0.15748983175486275
28.89,0.5693546484297586
28.90,0.4073725318807241
28.91,0.03821924842513147
28.92,0.1392484354744885
28.93,0.2575443069264688
28.94,0.4957745882419293
28.95,0.5023492115619228
28.96,0.655073771449337
28.97,0.3987376795585319
28.98,0.23938121026175385
28.99,0.08685693650187909
29.0,0.9531824225627239
29.1,0.44175905303172225
29.2,0.5954844608058698
29.3,0.5224329149759496
29.4,0.16412708649575158
29.5,0.11885855134231438
29.6,0.4938757551228762
29.7,0.2797333812420246
29.8,0.035052866379771896
29.9,0.4206819389559734
29.10,0.3067648856318911
29.11,0.8892233685196391
29.12,0.11512421117219851
29.13,0.8804749102587559
29.14,0.765026298353341
29.15,0.5359634645902221
29.16,0.08916544514626046
29.17,0.05376668002741303
29.18,0.743979145296637
29.19,0.35130321510701157
29.20,0.6721552933671479
29.21,0.23213651398599888
29.22,0.08689132047422221
29.23,0.8994605997941396
29.24,0.4028065771893655
29.25,0.5332965040683104
29.26,0.2654165967778509
29.27,0.5264898612861978
29.28,0.28678044100969247
29.29,0.2860087548179666
29.30,0.08892034597616527
29.31,0.2156831753756706
29.32,0.7123894921438335
29.33,0.7146359710380964
29.34,0.9687184947077537
29.35,0.6926275876401379
29.36,0.7159910194271237
29.37,0.1236122995231862
29.38,0.8015151622395602
29.39,0.9376605004064449
29.40,0.12480901597505356
29.41,0.359024390764522
29.42,0.5119039407349478
29.43,0.6886016150769827
29.44,0.39813964559622583
29.45,0.8347992555672505
29.46,0.8162720566683143
29.47,0.019929418448236258
29.48,0.9833772780703639
29.49,0.6745943574434227
29.50,0.26571525304316923
29.51,0.41880469344543214
29.52,0.3204702262283097
29.53,0.10860416568665576
29.54,0.7070109719896852
29.55,0.8776550755537204
29.56,0.9987774553846531
29.57,0.8187804225494583
29.58,0.7523401513714454
29.59,0.7035777278928084
29.60,0.0848961255751246
29.61,0.5649556524618576
29.62,0.15081823493453705
29.63,0.18008441750139959
29.64,0.6457777970835833
29.65,0.5114528339975016
29.66,0.7128421733432247
29.67,0.7097029933645725
29.68,0.13663797477485407
29.69,0.577460343779029
29.70,0.491866977181182
29.71,0.8831758112331805
29.72,0.537184490991118
29.73,0.11974547646833877
29.74,0.31882584140389314
29.75,0.8138636086455201
29.76,0.10027702103169145
29.77,0.23610848458654465
29.78,0.7701730678551424
29.79,0.5891883062993856
29.80,0.913854639556636
29.81,0.1946633146011425
29.82,0.26392480773210614
29.83,0.523698197149333
29.84,0.013563620398718168
29.85,0.739274198232849
29.86,0.9014754790807258
29.87,0.9109414474491416
29.88,0.22339617641264886
29.89,0.7299349412385195
29.90,0.09944968292442369
29.91,0.7552677780833493
29.92,0.8269512797674018
29.93,0.48463415087622297
29.94,0.052938756222517536
29.95,0.7498627215464462
29.96,0.12886047653719268
29.97,0.695562754850134
29.98,0.3502072306631735
29.99,0.6981524221779919
30.0,0.5103642430290759
30.1,0.508244868796346
30.2,0.06652883853976177
30.3,0.17640013192736415
30.4,0.7542909759387622
30.5,0.7821272165127824
30.6,0.7856931234719021
30.7,0.39647101654473493
30.8,0.3488816146219852
30.9,0.7430017258377436
30.10,0.9867321786964782
30.11,0.20432225903249812
30.12,0.4049102648276439
30.13,0.15948354071070925
30.14,0.7603943176648125
30.15,0.9529281680749083
30.16,0.16185248085325776
30.17,0.286517854293446
30.18,0.6174455358556313
30.19,0.7239560528960961
30.20,0.18248024035862132
30.21,0.40379648723200035
30.22,0.25925934862993316
30.23,0.25059414876512653
30.24,0.09281833041429333
30.25,0.6541692876862856
30.26,0.9622467155733591
30.27,0.6554491987922408
30.28,0.43138594745507275
30.29,0.11772611016850587
30.30,0.5783798430551923
30.31,0.5592118128235969
30.32,0.5576227738050995
30.33,0.4920272045306988
30.34,0.9076233323729754
30.35,0.09409090757781857
30.36,0.2030637246458421
30.37,0.14638563935791915
30.38,0.16333749340821146
30.39,0.2626608097511506
30.40,0.06804986594964868
30.41,0.8160049912959324
30.42,0.49585717295480713
30.43,0.5168851023957743
30.44,0.9456587867261589
30.45,0.28659530631502794
30.46,0.8081763066703238
30.47,0.412366204042652
30.48,0.40986862321920836
30.49,0.0806189815457442
30.50,0.7251762727971492
30.51,0.4472646028620507
30.52,0.029764891151197626
30.53,0.44657630285644867
30.54,0.9891644121921307
30.55,0.9161791779599844
30.56,0.4660996500680149
30.57,0.3058670492308194
30.58,0.3698469928086022
30.59,0.0655288867457634
30.60,0.34980031469448414
30.61,0.8693689899911157
30.62,0.6983663005010783
30.63,0.7885596538570062
30.64,0.18914635619518116
30.65,0.2931218095592478
30.66,0.13908213017449556
30.67,0.7344256621900624
30.68,0.15762780097070306
30.69,0.16046965590695883
30.70,0.5472506705311035
30.71,0.8061904305092233
30.72,0.16305293744993066
30.73,0.22632208821836008
30.74,0.7565365572638623
30.75,0.3153734322164379
30.76,0.7804193830970029
30.77,0.15020243332281447
30.78,0.1857268574215809
30.79,0.46190554459202515
30.80,0.0006680584670495371
30.81,0.15553058876441095
30.82,0.40097625671479464
30.83,0.9264016464046497
30.84,0.20532878565061174
30.85,0.20531064026397772
30.86,0.6158342189281049
30.87,0.7248056580589013
30.88,0.9142600980805281
30.89,0.11097210372113875
30.90,0.36037955511620146
30.91,0.8731771700205174
30.92,0.9179586787086609
30.93,0.6005683092702028
30.94,0.21602771222323203
30.95,0.39224875270329296
30.96,0.9055870947225837
30.97,0.734530323929423
30.98,0.05855311505339811
30.99,0.6202875521833081
31.0,0.37705544050825135
31.1,0.1068969572999674
31.2,0.11778278335329684
31.3,0.8801813578451914
31.4,0.7921805191272859
31.5,0.5888189566117606
31.6,0.42255269665380524
31.7,0.6208219360973022
31.8,0.9346671008723876
31.9,0.6725309372697136
31.10,0.26806220615956744
31.11,0.3428157703832597
31.12,0.6139539664532069
31.13,0.952866592740832
31.14,0.7786770445131894
31.15,0.0035981524973033308
31.16,0.9013296387386027
31.17,0.8178214850183908
31.18,0.3299365811882151
31.19,0.9200805040721417
31.20,0.9406868772758292
31.21,0.9879812792524425
31.22,0.7666512530846444
31.23,0.7933499970148071
31.24,0.3567855448276397
31.25,0.18446114347640596
31.26,0.31900663266789475
31.27,0.21452628485116254
31.28,0.5649980607269768
31.29,0.6191820443024214
31.30,0.31883084778731896
31.31,0.4618266338823811
31.32,0.19623608484095578
31.33,0.5064258872643521
31.34,0.6001056999993857
31.35,0.31745151354935264
31.36,0.463522013490138
31.37,0.32444837150332817
31.38,0.6514150176621443
31.39,0.9517301364571349
31.40,0.6386572382752997
31.41,0.04248108906232917
31.42,0.5683275514934282
31.43,0.7523544518007221
31.44,0.6507030844917384
31.45,0.22686335026834914
31.46,0.9395124130662427
31.47,0.9254128196616255
31.48,0.7494654569858454
31.49,0.07144059700547745
31.50,0.9248464978982586
31.51,0.8905582164167697
31.52,0.20365838748288068
31.53,0.574048512628897
31.54,0.8235917270407058
31.55,0.6234590209762823
31.56,0.44246337940778857
31.57,0.42763634414349116
31.58,0.22315806171427588
31.59,0.30007056218003325
31.60,0.20737025468018622
31.61,0.006097781621246301
31.62,0.8625833196348408
31.63,0.2042227318800789
31.64,0.13795274883412068
31.65,0.5604027459025032
31.66,0.1982917879758257
31.67,0.11917663784868715
31.68,0.5537569250036394
31.69,0.04090502473707025
31.70,0.29635811554093405
31.71,0.9862111993000379
31.72,0.7976078844603356
31.73,0.15817414474194236
31.74,0.8847411600483385
31.75,0.9264799780774515
31.76,0.5960602517654464
31.77,0.5804202687864491
31.78,0.5451489784107447
31.79,0.5300975583635735
31.80,0.20176972465988086
31.81,0.4088158995066006
31.82,0.6417125109207794
31.83,0.8332072075824722
31.84,0.01402772212569836
31.85,0.3043038049369621
31.86,0.15902758744294343
31.87,0.2838751582970199
31.88,0.0014386669409657271
31.89,0.7105284206987116
31.90,0.39960930169795206
31.91,0.6704881446104204
31.92,0.48306528343935873
31.93,0.33361111553408107
31.94,0.457977248676363
31.95,0.533127732691784
31.96,0.9290700047720792
31.97,0.7746995720788655
31.98,0.3144509397884606
31.99,0.16832524967934903
32.0,0.650258063703626
32.1,0.5501135313874107
32.2,0.6065327365521238
32.3,0.9581589986130138
32.4,0.9093187111694303
32.5,0.37489405747762383
32.6,0.6152965674774229
32.7,0.1952047928941284
32.8,0.28923291659610506
32.9,0.29664704984997714
32.10,0.39524428067713435
32.11,0.4072758245926402
32.12,0.9652159396212241
32.13,0.9616348123266706
32.14,0.6294999257211792
32.15,0.6031254279197853
32.16,0.19358907280907334
32.17,0.5180490471016639
32.18,0.9265362089901888
32.19,0.9217202159043553
32.20,0.6303862656945654
32.21,0.7846522245896448
32.22,0.8647048281683335
32.23,0.526773036287513
32.24,0.6085163290626051
32.25,0.8774021023723395
32.26,0.4681911800327433
32.27,0.1262462710541682
32.28,0.024053779023126
32.29,0.9072760555076586
32.30,0.8383608170286595
32.31,0.26351937397782776
32.32,0.5093066124346467
32.33,0.5709774940260349
32.34,0.5189088229839627
32.35,0.1501444261391356
32.36,0.15186138691716244
32.37,0.8621920267148415
32.38,0.8934761622061463
32.39,0.9977955008899765
32.40,0.8979598572533598
32.41,0.6681122024416515
32.42,0.7349333400600058
32.43,0.5782917820182543
32.44,0.07124946912483854
32.45,0.5113272247707885
32.46,0.4303025313198734
32.47,0.07466455299707231
32.48,0.8929777601926419
32.49,0.030206593339619392
32.50,0.6918889058238544
32.51,0.7083207842709219
32.52,0.9867945934973551
32.53,0.6605662528304527
32.54,0.8292682580365536
32.55,0.1083277641483269
32.56,0.04445847330034547
32.57,0.3267763130452188
32.58,0.3324587164762447
32.59,0.2600556872377866
32.60,0.2646883444810727
32.61,0.4294921282558326
32.62,0.49196445408237877
32.63,0.470534626547255
32.64,0.7982432131180618
32.65,0.5124360035553717
32.66,0.10285884368422626
32.67,0.7688893813261508
32.68,0.4055086171760165
32.69,0.8989111571002615
32.70,0.9458841618163978
32.71,0.10594903948791412
32.72,0.4947563759531426
32.73,0.7742104890752877
32.74,0.6440304981368042
32.75,0.02427781200010437
32.76,0.03118044560816513
32.77,0.21046871400124956
32.78,0.8176506960627824
32.79,0.13654516963618923
32.80,0.5899467182951736
32.81,0.9429080822068331
32.82,0.20544244460104244
32.83,0.01195324076824511
32.84,0.4356162027694729
32.85,0.12038293614959705
32.86,0.5654239655093618
32.87,0.49648626199119905
32.88,0.6128150589479603
32.89,0.7894371607530388
32.90,0.2279175716416929
32.91,0.5331577406048119
32.92,0.9220721839020332
32.93,0.849807888095143
32.94,0.7147913717682871
32.95,0.13988063332673184
32.96,0.5525799029870793
32.97,0.5703173877310234
32.98,0.7249013441682941
32.99,0.08811439652554809
33.0,0.8675238556291185
33.1,0.0328091778469114
33.2,0.05694290925536072
33.3,0.2792476538659845
33.4,0.028315786788476127
33.5,0.8197185477858715
33.6,0.49181474905564015
33.7,0.4855259429905713
33.8,0.6413525716185603
33.9,0.9670595177115118
33.10,0.6386491766478246
33.11,0.467523801273529
33.12,0.23323765664839968
33.13,0.2616368622272284
33.14,0.5803924420305875
33.15,0.8278912275980961
33.16,0.5108238538334657
33.17,0.13722717123935646
33.18,0.7483947581622787
33.19,0.5548056683021391
33.20,0.4841505582831852
33.21,0.4913266273858392
33.22,0.08406170319843309
33.23,0.18628289374169904
33.24,0.6048275068136045
33.25,0.41630207529098084
33.26,0.9270792210374198
33.27,0.5005812875696816
33.28,0.23773304684931273
33.29,0.8453614804167618
33.30,0.3262860782542679
33.31,0.9282740333900873
33.32,0.8418963392355152
33.33,0.5445538846329808
33.34,0.32737638767690924
33.35,0.7999512571258022
33.36,0.4345063703930542
33.37,0.24221828404644885
33.38,0.21620051165065834
33.39,0.40656565563504843
33.40,0.09600826738953283
33.41,0.3043335520172692
33.42,0.842775484163495
33.43,0.867576553300854
33.44,0.737598754004365
33.45,0.0875666269757791
33.46,0.9786982937931551
33.47,0.022554940058090334
33.48,0.25998369133492083
33.49,0.16771591059676094
33.50,0.7879709214162424
33.51,0.772243653845239
33.52,0.9968325572490339
33.53,0.8617599213491618
33.54,0.45120094125255084
33.55,0.609305365887657
33.56,0.8524483430514443
33.57,0.2490198007026928
33.58,0.8161681485334936
33.59,0.5623722620982546
33.60,0.76232591900305
33.61,0.8228998711776225
33.62,0.5199556479680582
33.63,0.04455187192918808
33.64,0.7248028590673484
33.65,0.39217690666312166
33.66,0.6490286406226552
33.67,0.4371581897045522
33.68,0.47606731761457755
33.69,0.8365114584806939
33.70,0.9442731516447757
33.71,0.08094270819787586
33.72,0.32834900242762755
33.73,0.2695074931842182
33.74,0.92074180084321
33.75,0.9727516790585248
33.76,0.4850763680863507
33.77,0.8886595273206792
33.78,0.9146247254330455
33.79,0.22668265184841163
33.80,2.717525698958667e-05
33.81,0.9746726666218638
33.82,0.5913698232455699
33.83,0.6822571267131899
33.84,0.43881220943358346
33.85,0.509334324848849
33.86,0.4381992759427582
33.87,0.3153995792388953
33.88,0.16276712089741563
33.89,0.12554352125294554
33.90,0.4155983271074478
33.91,0.2401738447851216
33.92,0.4542708787147838
33.93,0.9560408171728897
33.94,0.3891226219419964
33.95,0.027898743713075436
33.96,0.9931018916593387
33.97,0.6826972428957374
33.98,0.23090642479410162
33.99,0.016456434583188906
34.0,0.7260408171465978
34.1,0.0018526492147535878
34.2,0.7138145589311928
34.3,0.48467743621163706
34.4,0.5877681379571902
34.5,0.7269114044756864
34.6,0.6497836820188381
34.7,0.05931262738266663
34.8,0.6221284668974651
34.9,0.4719389655855615
34.10,0.10891490813905791
34.11,0.5457224243956171
34.12,0.5506770740952398
34.13,0.5365299957236079
34.14,0.3981703895995041
34.15,0.9272714517209629
34.16,0.4895540160828431
34.17,0.8609257026285347
34.18,0.848059667657715
34.19,0.4236509559216932
34.20,0.5648192912861193
34.21,0.6677282740987837
34.22,0.8959706435195044
34.23,0.5315697228401304
34.24,0.4376518978190026
34.25,0.9926952736448941
34.26,0.8246968194902884
34.27,0.3902674234707201
34.28,0.8904734657807506
34.29,0.5168343262293773
34.30,0.7020122133983444
34.31,0.5151751661245146
34.32,0.3769467961944203
34.33,0.519104235055892
34.34,0.7995866901926547
34.35,0.6127637505951765
34.36,0.42451902594529345
34.37,0.2312459370445481
34.38,0.10178353896239145
34.39,0.32289165600525005
34.40,0.08626549207846945
34.41,0.26882980579640425
34.42,0.724243485386939
34.43,0.6711739971000817
34.44,0.3741887180944107
34.45,0.569843480577213
34.46,0.3923853425619307
34.47,0.0021753803472435163
34.48,0.058857559778992985
34.49,0.13412628203482135
34.50,0.35807783594717413
34.51,0.40233940694016457
34.52,0.45514073859526294
34.53,0.37316846924273206
34.54,0.08777817652042275
34.55,0.7567446072414139
34.56,0.5702535084575472
34.57,0.32464069686403474
34.58,0.19458403493175613
34.59,0.3577285252502638
34.60,0.33919395593668566
34.61,0.4724973930520934
34.62,0.4405246371137488
34.63,0.5470601733519087
34.64,0.1377174251518647
34.65,0.29841016020634403
34.66,0.7062788658900635
34.67,0.10323153653961581
34.68,0.19932888629097223
34.69,0.08958978542160934
34.70,0.48807413574512304
34.71,0.5279500363994387
34.72,0.1645768768479714
34.73,0.43588537212550493
34.74,0.056003838918962434
34.75,0.7190906989123015
34.76,0.797135223174648
34.77,0.474336476679033
34.78,0.14336389452456544
34.79,0.37686369120628405
34.80,0.09423907695908296
34.81,0.523753405753529
34.82,0.5292025565959174
34.83,0.2044273949287836
34.84,0.5357752652991034
34.85,0.05964496540185049
34.86,0.025627069676462
34.87,0.7392168568333567
34.88,0.23240252032873854
34.89,0.17086822880702435
34.90,0.31592452280236194
34.91,0.544429032788881
34.92,0.06429278898483315
34.93,0.477818910613369
34.94,0.3634534499795731
34.95,0.4095538922080516
34.96,0.4894947741560596
34.97,0.29876284577778767
34.98,0.8184388297971334
34.99,0.4054585571706324
35.0,0.8233725235445256
35.1,0.9578838132706973
35.2,0.034037237422596456
35.3,0.8106724457827064
35.4,0.9433684749750726
35.5,0.4397350352276127
35.6,0.36436981926884626
35.7,0.8399966351732938
35.8,0.3930415623059802
35.9,0.012646224145951401
35.10,0.7559323267919371
35.11,0.9911714433085475
35.12,0.8820551353766753
35.13,0.3760631035141663
35.14,0.03090081439460579
35.15,0.21346502693674985
35.16,0.9058205294322795
35.17,0.5415944724505704
35.18,0.4958509635543219
35.19,0.10877806521979916
35.20,0.06005624257740916
35.21,0.38197914776093866
35.22,0.37398475851448554
35.23,0.3768461532981403
35.24,0.6355334790735243
35.25,0.4169460813966068
35.26,0.07279963153203928
35.27,0.24665691689864078
35.28,0.7186466303867705
35.29,0.4402311541518198
35.30,0.47174712534831786
35.31,0.22532999265624487
35.32,0.36325873034723866
35.33,0.70830358241172
35.34,0.20420649386044432
35.35,0.5640192974711034
35.36,0.541455244845759
35.37,0.10659201749411773
35.38,0.06407716741868241
35.39,0.9182843410144993
35.40,0.1567622866958739
35.41,0.5002412221738223
35.42,0.10365367493828392
35.43,0.5936128014760392
35.44,0.04808482728894825
35.45,0.5433263739328322
35.46,0.7927737835666393
35.47,0.9401914510291666
35.48,0.4723060586283825
35.49,0.8326032828813777
35.50,0.45954461808022407
35.51,0.441444485442992
35.52,0.11276858403715062
35.53,0.9349608492910678
35.54,0.8638763448606119
35.55,0.8668617629276435
35.56,0.5497215120648823
35.57,0.3246211326119667
35.58,0.9902156079116708
35.59,0.2969464915373846
35.60,0.5071011135636085
35.61,0.39847890220764604
35.62,0.45139770075800223
35.63,0.0859884455593265
35.64,0.7728026953609464
35.65,0.032359286516011276
35.66,0.21282496248609617
35.67,0.8954315298204604
35.68,0.19278767952576426
35.69,0.3089609769114017
35.70,0.28396415574319844
35.71,0.472661863505242
35.72,0.9446172555950635
35.73,0.19177448348987836
35.74,0.46666412000064705
35.75,0.11863024531811828
35.76,0.5193558936826097
35.77,0.8506053525315247
35.78,0.10719248899016676
35.79,0.8255553841786499
35.80,0.310517868046135
35.81,0.8825431044191091
35.82,0.16221050644192347
35.83,0.35777339873939173
35.84,0.4391739794894445
35.85,0.3035138051412031
35.86,0.6937200941581758
35.87,0.884253536330434
35.88,0.10249088585919774
35.89,0.13041354525419113
35.90,0.23573045307841956
35.91,0.5220963571048056
35.92,0.4831694160000337
35.93,0.9492039491821754
35.94,0.737572349316765
35.95,0.85439809166502
35.96,0.20427073299429732
35.97,0.22183460941851219
35.98,0.09028107736989521
35.99,0.6111789772066432
36.0,0.19343239811217017
36.1,0.4620940742561451
36.2,0.9403193828181536
36.3,0.19115701061997503
36.4,0.9381623318067939
36.5,0.41358344060506536
36.6,0.904215863715731
36.7,0.20459594394402403
36.8,0.4726528718351176
36.9,0.029753510632862135
36.10,0.5118506788534833
36.11,0.24703063903129807
36.12,0.493298928547258
36.13,0.5195779343783162
36.14,0.2655846676359339
36.15,0.13805057652292008
36.16,0.7557277443263353
36.17,0.25330296332914837
36.18,0.6547653259713196
36.19,0.9687718080624821
36.20,0.8563277751234436
36.21,0.12534090943237186
36.22,0.3271304427717012
36.23,0.9133564043111874
36.24,0.9002211236396416
36.25,0.21215323113473883
36.26,0.39068673354854344
36.27,0.14951247833941628
36.28,0.5051270802853679
36.29,0.7925301338571001
36.30,0.6507758975886294
36.31,0.5596992144395799
36.32,0.1647453141842249
36.33,0.4683688190013312
36.34,0.3044488519071613
36.35,0.8660904415632054
36.36,0.01646966910188319
36.37,0.816741869335755
36.38,0.5948863879740266
36.39,0.29451841988017435
36.40,0.038863487133988905
36.41,0.6150084277210988
36.42,0.40341985637842936
36.43,0.49135124149024956
36.44,0.7485033319129845
36.45,0.6472140657675518
36.46,0.45074141553997027
36.47,0.7074748783860698
36.48,0.7920427717421221
36.49,0.051056158084316294
36.50,0.3652565432219619
36.51,0.45489448622695494
36.52,0.3560472721138842
36.53,0.463662437061228
36.54,0.8514569861633189
36.55,0.9037719563446649
36.56,0.7786905815603424
36.57,0.31895356179162393
36.58,0.20134337540192426
36.59,0.17858057113299686
36.60,0.5328434558733978
36.61,0.7737577423948513
36.62,0.7210943096851152
36.63,0.5053449964048624
36.64,0.7470659141622452
36.65,0.29037016769860735
36.66,0.9227947335223738
36.67,0.96094758195064
36.68,0.8279783394342265
36.69,0.38133390018721647
36.70,0.5227848694000796
36.71,0.779368024014829
36.72,0.45656576296282747
36.73,0.7983012203524242
36.74,0.486879719681684
36.75,0.18193427749547897
36.76,0.8843507175173285
36.77,0.03302496544803846
36.78,0.03838475253539009
36.79,0.8383443833935958
36.80,0.021320053541918793
36.81,0.26902350779739304
36.82,0.9092966838794199
36.83,0.7005095124126233
36.84,0.32367866967861103
36.85,0.7179363325644064
36.86,0.8183971642957159
36.87,0.538554287763451
36.88,0.24503486406707986
36.89,0.7551480332131402
36.90,0.831611423046529
36.91,0.9824912812594676
36.92,0.9425515671514383
36.93,0.22455954772797027
36.94,0.2060033638437605
36.95,0.7335264606455251
36.96,0.19463017858088583
36.97,0.9483809108628781
36.98,0.8675600756696403
36.99,0.5957932078469593
37.0,0.2005046946871133
37.1,0.9996951482949651
37.2,0.3106105901545613
37.3,0.22151206893782993
37.4,0.6359065938201632
37.5,0.8700342897124054
37.6,0.07726446934270537
37.7,0.47606042022291417
37.8,0.9857469371834597
37.9,0.5988059036223466
37.10,0.8351293438342735
37.11,0.7270458339770718
37.12,0.4486444452288354
37.13,0.8762043225760315
37.14,0.6648198551747877
37.15,0.15017685789146318
37.16,0.5695305070147811
37.17,0.49625520678063995
37.18,0.6700476051535788
37.19,0.6029612806860805
37.20,0.3667453901087606
37.21,0.8657568863413662
37.22,0.8080591012726601
37.23,0.1992751755384039
37.24,0.8005904677533922
37.25,0.017152140050875064
37.26,0.28731307460159716
37.27,0.6580784714631394
37.28,0.2247943780482583
37.29,0.9972889203611034
37.30,0.1657155516172245
37.31,0.6526196064726547
37.32,0.4624261148857194
37.33,0.02489351228830916
37.34,0.7178675045194218
37.35,0.2171000538975486
37.36,0.40543386426487527
37.37,0.4551837195142153
37.38,0.11262091306263178
37.39,0.7601452682272983
37.40,0.782526890410057
37.41,0.0891112973355026
37.42,0.257231961259352
37.43,0.9873909857890643
37.44,0.1958669278046119
37.45,0.8156275303831301
37.46,0.32391513686753515
37.47,0.8779890377884467
37.48,0.1263370373707171
37.49,0.5679253379520867
37.50,0.5792325508049062
37.51,0.18940776664435077
37.52,0.7754399596669126
37.53,0.24831954701320513
37.54,0.8366137438689838
37.55,0.43487126880958016
37.56,0.753414689199174
37.57,0.6577664624350861
37.58,0.2656072435096819
37.59,0.24436703409249516
37.60,0.17743700987003397
37.61,0.23591063908209642
37.62,0.873187929803879
37.63,0.1055591575721031
37.64,0.7980337347324059
37.65,0.6906482322666183
37.66,0.7361984131653285
37.67,0.917242830774537
37.68,0.39141086855957097
37.69,0.43164052525110497
37.70,0.9856129675525689
37.71,0.5934952037660051
37.72,0.3552648434287725
37.73,0.7399652912848041
37.74,0.9453245572137102
37.75,0.23816254459712383
37.76,0.9411334292286646
37.77,0.350513924298415
37.78,0.9429881117587632
37.79,0.03964192341428585
37.80,0.2069374111539667
37.81,0.42898190669217595
37.82,0.17735089084451028
37.83,0.3303372689978915
37.84,0.8201873814223685
37.85,0.30462213910571
37.86,0.4970408357603612
37.87,0.03932834448136957
37.88,0.6039791200709765
37.89,0.1847386727428667
37.90,0.6499196800777138
37.91,0.29790274733668953
37.92,0.9899848430889758
37.93,0.7127231469533073
37.94,0.3965946021145883
37.95,0.6753841733805772
37.96,0.6730558093329941
37.97,0.3358879939001288
37.98,0.8061380182983
37.99,0.6119331502754356
38.0,0.03238544166970203
38.1,0.9699075452865666
38.2,0.2710159338715582
38.3,0.46008944814856323
38.4,0.9960176326671897
38.5,0.4836115634331847
38.6,0.05924828250121883
38.7,0.9212823791550887
38.8,0.2206578963941992
38.9,0.4532001945873959
38.10,0.5407741376954187
38.11,0.08696978980479342
38.12,0.13124912311478187
38.13,0.4405387787179543
38.14,0.29425430326099544
38.15,0.18364719762833648
38.16,0.7343677928221626
