uid,data1
21.95,0.00463235621745306
21.96,0.8230761683032338
21.97,0.44534010478017516
21.98,0.692152958679021
21.99,0.39707140286603004
22.0,0.5906033804952828
22.1,0.5094406786279688
22.2,0.337029449223024
22.3,0.06320295669300524
22.4,0.5292849944828754
22.5,0.8166376345206818
22.6,0.6879416217548099
22.7,0.8054167463504532
22.8,0.45636201675733656
22.9,0.3212970125290078
22.10,0.22846709007632604
22.11,0.7634436389320844
22.12,0.2787923478712371
22.13,0.9482326793394827
22.14,0.3993198469824031
22.15,0.4502621088072375
22.16,0.5998538261963126
22.17,0.7058634874522055
22.18,0.27823047842119575
22.19,0.2959768860709834
22.20,0.9835211850347453
22.21,0.458049233878023
22.22,0.20917593168223603
22.23,0.15477974158598362
22.24,0.4097485881072803
22.25,0.23838519341425257
22.26,0.11252787692947774
22.27,0.10083835489313742
22.28,0.10753027795789305
22.29,0.7287982098607465
22.30,0.366058560397981
22.31,0.29246725291170406
22.32,0.4043898010635485
22.33,0.15975856976511027
22.34,0.331422744912921
22.35,0.24790155386730683
22.36,0.8546766483115883
22.37,0.3001479332251742
22.38,0.8104456600712745
22.39,0.19502646849002558
22.40,0.2225440726265897
22.41,0.7825565034105584
22.42,0.7938592921978307
22.43,0.3860321885051552
22.44,0.24698899708630928
22.45,0.9835958716814236
22.46,0.3065942740835058
22.47,0.9679472179544314
22.48,0.7207352304287213
22.49,0.8271930696161082
22.50,0.22536037925608576
22.51,0.6353544294044362
22.52,0.541046983703579
22.53,0.05843541038985656
22.54,0.21482862913188505
22.55,0.8787940773693209
22.56,0.5801013421237876
22.57,0.36277592149873383
22.58,0.5978536664607381
22.59,0.7069945860749339
22.60,0.9959952159848158
22.61,0.5739669444277605
22.62,0.40750334154558865
22.63,0.7538146414866508
22.64,0.2232396305098039
22.65,0.6812424498214089
22.66,0.8090860290092122
22.67,0.3962154160652075
22.68,0.9971713359324703
22.69,0.9332141645263129
22.70,0.05737831186594422
22.71,0.9818980180030533
22.72,0.7434293890966981
22.73,0.8528037555553537
22.74,0.5526661019973892
22.75,0.831151527940681
22.76,0.6991318658302885
22.77,0.34260493513500956
22.78,0.23971243992119617
22.79,0.7995003677016429
22.80,0.5552846884549665
22.81,0.8683419819254821
22.82,0.10559464136475882
22.83,0.2433318228366136
22.84,0.27560410354016707
22.85,0.9382122121819552
22.86,0.6750288322266742
22.87,0.980536975310827
22.88,0.5971321604168583
22.89,0.5721914867016425
22.90,0.6126064252698221
22.91,0.11409823979446643
22.92,0.19047817359907226
22.93,0.926248503876008
22.94,0.7178853051520818
22.95,0.30621283258486975
22.96,0.4493031823718332
22.97,0.729089483204461
22.98,0.8480426130368682
22.99,0.2999346397502486
23.0,0.7665609364466149
23.1,0.24890257346451494
23.2,0.7143672397866991
23.3,0.9331947193872131
23.4,0.23187133747972855
23.5,0.7361011139520153
23.6,0.9209216087559033
23.7,0.25803822152666345
23.8,0.6513612138620049
23.9,0.6416278177661748
23.10,0.7081564455435162
23.11,0.2102179570208501
23.12,0.770994828853043
23.13,0.7086424829548204
23.14,0.6410238652522117
23.15,0.04945899880782867
23.16,0.1952824143567986
23.17,0.7688658821666874
23.18,0.26533720625814505
23.19,0.004412727045308151
23.20,0.33701874401611165
23.21,0.6595267398815691
23.22,0.4274566806149249
23.23,0.7153832175120599
23.24,0.04930376572057482
23.25,0.011702782011884016
23.26,0.514368660667845
23.27,0.4832767437777775
23.28,0.11440154452078166
23.29,0.26357648292383973
23.30,0.7436279093205211
23.31,0.88673089522456
23.32,0.6301645052806759
23.33,0.6936197069091038
23.34,0.8714981128183085
23.35,0.7831402710353661
23.36,0.43817744052513374
23.37,0.22768552376823803
23.38,0.22903893187497226
23.39,0.6327117172600112
23.40,0.3323515043582389
23.41,0.8431745889420316
23.42,0.19811650990798602
23.43,0.2832055843070048
23.44,0.6272987454107898
23.45,0.5833999508525086
23.46,0.9392374284897863
23.47,0.7773285148947344
23.48,0.7327196125529118
23.49,0.9873425538889077
23.50,0.2731698965230819
23.51,0.6743187189083738
23.52,0.5521426001774044
23.53,0.4161843611838968
23.54,0.5595464909561486
23.55,0.4047739096578128
23.56,0.2683524758784531
23.57,0.8598840983934707
23.58,0.2508790512697847
23.59,0.6160764192519709
23.60,0.8537285076134216
23.61,0.7281532431093164
23.62,0.6647300763744634
23.63,0.8739990053267198
23.64,0.7656688382461733
23.65,0.08591696513553637
23.66,0.09061136925467173
23.67,0.5530961724431205
23.68,0.5888824139203831
23.69,0.9297398253934019
23.70,0.33598492280277303
23.71,0.45602721777421196
23.72,0.9076058324507283
23.73,0.9010926362906999
23.74,0.019006952240950836
23.75,0.0932296098870472
23.76,0.12013785506913044
23.77,0.28861541321878326
23.78,0.5123151223643986
23.79,0.8541854713832323
23.80,0.9833724636897371
23.81,0.8040433239463122
23.82,0.3491719346252038
23.83,0.6024760081063254
23.84,0.6157236618811998
23.85,0.6181337199178882
23.86,0.9182114925441951
23.87,0.37990875988002926
23.88,0.24291735696554295
23.89,0.6528454371430881
23.90,0.3650378611238112
23.91,0.61129478109519
23.92,0.38579906486366833
23.93,0.7892163478331906
23.94,0.00618307617565772
23.95,0.9496805871039372
23.96,0.1620522551941107
23.97,0.3779038639019606
23.98,0.05417407865229806
23.99,0.3316624903814914
24.0,0.6556855542161439
24.1,0.23865400840726225
24.2,0.35875405683858597
24.3,0.6243113705810545
24.4,0.48209430342389337
24.5,0.9665602261446311
24.6,0.31458468123701533
24.7,0.5902236280204571
24.8,0.6685896931279102
24.9,0.30230829716596874
24.10,0.17982515217711625
24.11,0.6004723275845625
24.12,0.7437503314479862
24.13,0.23615854233984024
24.14,0.78216517841113
24.15,0.7005036366590043
24.16,0.028670477173520226
24.17,0.6180028708134936
24.18,0.9407492477488935
24.19,0.9696153496062518
24.20,0.4154877544147183
24.21,0.7980074768367865
24.22,0.5523073049832404
24.23,0.1874859473691538
24.24,0.5594174123453655
24.25,0.2749613659947431
24.26,0.7090061176898312
24.27,0.859829806021108
24.28,0.3074009936523082
24.29,0.5277088887901539
24.30,0.7322948437186082
24.31,0.5351743149092049
24.32,0.6338563688170935
24.33,0.34531854465305
24.34,0.38451116105622685
24.35,0.12338281376295168
24.36,0.7700275674456976
24.37,0.5954192371226547
24.38,0.6538193518213734
24.39,0.3734135637328633
24.40,0.7791296965304095
24.41,0.7494463577627258
24.42,0.8545177127355928
24.43,0.0973454743343426
24.44,0.7084919106157919
24.45,0.19167199262392554
24.46,0.2358388986898482
24.47,0.13496607910711012
24.48,0.9269720699615457
24.49,0.02410284799543405
24.50,0.5358174858355108
24.51,0.7905679972566638
24.52,0.19632516830515434
24.53,0.5044260805110894
24.54,0.10563541259816489
24.55,0.7214177760670695
24.56,0.9956147424566276
24.57,0.07967357221312332
24.58,0.35084396490382574
24.59,0.765657475137406
24.60,0.503525389497376
24.61,0.48937841288143524
24.62,0.11468516330551759
24.63,0.46367077034351
24.64,0.24358077087798402
24.65,0.6467517724139953
24.66,0.6477180611595723
24.67,0.8435122734510806
24.68,0.07464218113772736
24.69,0.3084442408843623
24.70,0.34630183557482885
24.71,0.09115244651342957
24.72,0.5525387612364608
24.73,0.04060892606147781
24.74,0.8439894264596304
24.75,0.3251668619286687
24.76,0.2662221273267298
24.77,0.3476545450801868
24.78,0.27700707697639404
24.79,0.5707953711090651
24.80,0.6181952110977958
24.81,0.6289636263149904
24.82,0.9677713490350714
24.83,0.3834368107284257
24.84,0.46676304924154577
24.85,0.7265672007065174
24.86,0.190209365311499
24.87,0.04959183276223367
24.88,0.29280201219820556
24.89,0.701854774039755
24.90,0.14136799530860877
24.91,0.23976909295795867
24.92,0.06669133295692131
24.93,0.42696668696086126
24.94,0.8005677598202295
24.95,0.06194011308448899
24.96,0.4218521381359349
24.97,0.07489183614808892
24.98,0.3574770307205981
24.99,0.0773090964223575
25.0,0.1783026658992971
25.1,0.8404781762443634
25.2,0.08127485744347362
25.3,0.38855250860211876
25.4,0.06143786817504937
25.5,0.7803492801236517
25.6,0.6096993721432781
25.7,0.7818852094444969
25.8,0.6912460015602272
25.9,0.8147365015027556
25.10,0.6280611142965381
25.11,0.6323203134464879
25.12,0.7241523444110184
25.13,0.0738261802131358
25.14,0.7365453986609436
25.15,0.7296623094560531
25.16,0.9801003729714989
25.17,0.5600114564012435
25.18,0.18636223239500493
25.19,0.9244743076385658
25.20,0.6928048103402293
25.21,0.9184197212500377
25.22,0.5122183408196459
25.23,0.09331965759970107
25.24,0.25347944967585845
25.25,0.015489093972585355
25.26,0.2359421532322663
25.27,0.9357160132049593
25.28,0.011763504715786688
25.29,0.5336911568694749
25.30,0.6166376582090118
25.31,0.8801091247168304
25.32,0.6320570693879192
25.33,0.79227774122658
25.34,0.025433299622391825
25.35,0.8031337423730841
25.36,0.8836443558432947
25.37,0.18090363816521737
25.38,0.8830749097620043
25.39,0.17646262004811597
25.40,0.04531424329282607
25.41,0.7693427838686395
25.42,0.05565591230010758
25.43,0.8633419690963383
25.44,0.5020917714584584
25.45,0.18072307198711823
25.46,0.4842548037724904
25.47,0.20539339495295572
25.48,0.7007722632278565
25.49,0.9964317860361788
25.50,0.20516160437701625
25.51,0.4084487882245815
25.52,0.6263162749850705
25.53,0.7327880859566975
25.54,0.22460438581352205
25.55,0.05807554879700194
25.56,0.5289287776345195
25.57,0.5933804504499754
25.58,0.26014390938931276
25.59,0.7892401384877893
25.60,0.9715602692469392
25.61,0.34785976226408266
25.62,0.20507119619014014
25.63,0.2822534919935875
25.64,0.4987895963485355
25.65,0.14648075226656698
25.66,0.6025588892146649
25.67,0.07111046235580942
25.68,0.44136551949512826
25.69,0.5439550379119544
25.70,0.5032865251127883
25.71,0.3671333105473208
25.72,0.41115768039932965
25.73,0.5641155548851703
25.74,0.5444794075682056
25.75,0.09957931340332526
25.76,0.276881367709067
25.77,0.687012324886666
25.78,0.9681500739479459
25.79,0.5968612216907141
25.80,0.019170720205716973
25.81,0.7214199139169943
25.82,0.9889667080512581
25.83,0.8831175349475382
25.84,0.7989099545928126
25.85,0.6661101555253612
25.86,0.7690822231365864
25.87,0.6023154197120515
25.88,0.40449655426663433
25.89,0.14290584735522371
25.90,0.25350367184724154
25.91,0.43864223608743547
25.92,0.9825748986658015
25.93,0.43467416706643125
25.94,0.007950634958553082
25.95,0.9044048336606878
25.96,0.04693938429994937
25.97,0.77185522564401
25.98,0.832341847071408
25.99,0.00041860758005973775
26.0,0.6110409125313283
26.1,0.44553343858459704
26.2,0.39308310634472
26.3,0.11675587640714724
26.4,0.8704707004295754
26.5,0.6065146690928491
26.6,0.8005854977621961
26.7,0.4667436369511768
26.8,0.011877931615905113
26.9,0.32851665150225207
26.10,0.24073649958804733
26.11,0.9027326856303717
26.12,0.4874028652318372
26.13,0.6995955563989621
26.14,0.9360778794247626
26.15,0.17737826835296922
26.16,0.3992154249520403
26.17,0.33034012412026315
26.18,0.31885804222538905
26.19,0.41587101643067725
26.20,0.10336453915078248
26.21,0.1410524761387939
26.22,0.6739523756354645
26.23,0.18940483633819627
26.24,0.4059981496486391
26.25,0.2949237186577487
26.26,0.5732596968371573
26.27,0.5099451251370818
26.28,0.23324480759917765
26.29,0.7992437662698104
26.30,0.26232661037741334
26.31,0.35990234839204116
26.32,0.7214021363789905
26.33,0.36332210938523324
26.34,0.3997186444199048
26.35,0.21325005281142928
26.36,0.9582431796188147
26.37,0.046168449448376614
26.38,0.8307153558145154
26.39,0.032747853695447526
26.40,0.4980986881810894
26.41,0.4213765089687773
26.42,0.5988467746181817
26.43,0.5416498685124462
26.44,0.3341889311235682
26.45,0.6089006030889046
26.46,0.7616608997857365
26.47,0.12554735450081378
26.48,0.6343722644998356
26.49,0.4218350087609454
26.50,0.8734390823645627
26.51,0.9770333070647719
26.52,0.9324619988974496
26.53,0.5330531856235706
26.54,0.5229974484442321
26.55,0.2306279152598063
26.56,0.07570651212127066
26.57,0.2786702352997972
26.58,0.7669765756231931
26.59,0.12779930844858334
26.60,0.2523373030195015
26.61,0.5965891777921697
26.62,0.019024398650035468
26.63,0.3568910155620587
26.64,0.7079752653100652
26.65,0.7585233932112386
26.66,0.33514689794382324
26.67,0.962805512458337
26.68,0.5024081800598389
26.69,0.7820639825740868
26.70,0.7664102328163448
26.71,0.4545486428522124
26.72,0.5579520739501572
26.73,0.054290999451164224
26.74,0.5003651779891416
26.75,0.32291480706988707
26.76,0.6564247279973783
26.77,0.22388732222000773
26.78,0.21384392149035292
26.79,0.6991755920678311
26.80,0.6809586882920945
26.81,0.7247278607874402
26.82,0.060427732664897205
26.83,0.7824452642336776
26.84,0.9544636340348656
26.85,0.8613948851847613
26.86,0.8634236698720812
26.87,0.9980872821058921
26.88,0.9125667546159982
26.89,0.053012058133652507
26.90,0.31281461945467426
26.91,0.05214546595351155
26.92,0.014155788644908407
26.93,0.2959690988784758
26.94,0.14114624984190527
26.95,0.80381237572393
26.96,0.5913352664514689
26.97,0.15371262383901108
26.98,0.40031751530632287
26.99,0.4616410963809323
27.0,0.08002326646982894
27.1,0.905036074385436
27.2,0.4237040814528077
27.3,0.4062546809980875
27.4,0.9756918916518376
27.5,0.5113133182139119
27.6,0.5648338040887231
27.7,0.4325018202880946
27.8,0.12603745878380568
27.9,0.5785318828772549
27.10,0.15288625402247102
27.11,0.10591000237986625
27.12,0.9974967024080975
27.13,0.39926989115162026
27.14,0.08447354943502072
27.15,0.659441017612561
27.16,0.2718864505035882
27.17,0.4587703882187695
27.18,0.19971805375304885
27.19,0.8866534906728556
27.20,0.29655680169484366
27.21,0.564491208969453
27.22,0.12230760702681487
27.23,0.7041104460318035
27.24,0.720064869418407
27.25,0.12824398135098203
27.26,0.23399824667176206
27.27,0.5642747392528259
27.28,0.739802427253389
27.29,0.9591731694504284
27.30,0.9174671484142153
27.31,0.36006278937036773
27.32,0.28985029815172125
27.33,0.4088253860450638
27.34,0.6823245744970063
27.35,0.1183845951161896
27.36,0.3699062734410322
27.37,0.8173465366073116
27.38,0.6777912347949577
27.39,0.08648814292709239
27.40,0.21941392625869527
27.41,0.7232678921352601
27.42,0.37883430446673105
27.43,0.06577654835356395
27.44,0.8187017518725546
27.45,0.25673687436285697
27.46,0.10393153623963158
27.47,0.22165113705705353
27.48,0.057650617226098544
27.49,0.7206890228915951
27.50,0.3983378084558469
27.51,0.5158380068518866
27.52,0.762501817845619
27.53,0.2187964604419803
27.54,0.6328761149739325
27.55,0.8260176404932082
27.56,0.26904042405520767
27.57,0.41476383360314306
27.58,0.38231150761760546
27.59,0.5306124717514586
27.60,0.5227677093938078
27.61,0.47810024038369103
27.62,0.7090977091512367
27.63,0.1932431576417527
27.64,0.12146866812104296
27.65,0.2641767105872761
27.66,0.13987257169774203
27.67,0.4267082799394404
27.68,0.7543619707948476
27.69,0.7976580809354471
27.70,0.24466923176763788
27.71,0.8513022988749831
27.72,0.012588863018507923
27.73,0.4025296349793842
27.74,0.4822383881388529
27.75,0.5653640072876448
27.76,0.48595320865357694
27.77,0.5240697393562136
27.78,0.7663328007258261
27.79,0.15305160950645447
27.80,0.49991435597080325
27.81,0.7005258747006596
27.82,0.02279846024069243
27.83,0.545041942802251
27.84,0.33274467997964585
27.85,0.003683133067716615
27.86,0.36461249079626945
27.87,0.5580416808808445
27.88,0.18630637530350047
27.89,0.09746860519401745
27.90,0.4289376307450803
27.91,0.7427646650204555
27.92,0.8018909534935118
27.93,0.8534933657058212
27.94,0.06959061500008401
27.95,0.24352933488429385
27.96,0.10957387466253288
27.97,0.816428703060771
27.98,0.05131283850300261
27.99,0.8322528364856272
28.0,0.9635887126737843
28.1,0.9605228399800896
28.2,0.11595617654220847
28.3,0.8729348388241962
28.4,0.027914345281481512
28.5,0.08138150996817828
28.6,0.10066579758716054
28.7,0.11343188456048092
28.8,0.0944203247650266
28.9,0.5556689720821164
28.10,0.1393311728000366
28.11,0.8535513814765647
28.12,0.07830975700528853
28.13,0.04980432217092978
28.14,0.7695625015393128
28.15,0.9261930025992753
28.16,0.16585957448837518
28.17,0.18158452619139975
28.18,0.8559434023225023
28.19,0.8629397704102174
28.20,0.49500114265754247
28.21,0.1202539779614763
28.22,0.031818156407978804
28.23,0.9849578021475803
28.24,0.3112110476916561
28.25,0.6134255349196637
28.26,0.8458445483541656
28.27,0.22227599845743085
28.28,0.49359886374117024
28.29,0.04205255323108925
28.30,0.06619828836720498
28.31,0.6578733824005547
28.32,0.43416332628097554
28.33,0.07642344093742814
28.34,0.21127768520612478
28.35,0.8554522357556045
28.36,0.32087544550259695
28.37,0.12148763547951547
28.38,0.8208459528258377
28.39,0.2614806880973012
28.40,0.40551561884001974
28.41,0.08817509764510734
28.42,0.5562181424670667
28.43,0.26180563910217225
28.44,0.5365514113138248
28.45,0.5682814610943047
28.46,0.07451225767664682
28.47,0.8172910958648509
28.48,0.17471691551024193
28.49,0.08882857548159195
28.50,0.5441864893390598
28.51,0.7917560049068829
28.52,0.3611016201213838
28.53,0.6465893163340427
28.54,0.38534065883545043
28.55,0.007296859751473983
28.56,0.5548411902626676
28.57,0.9173575700000457
28.58,0.15093387008151327
28.59,0.7969979129777839
28.60,0.196670130377132
28.61,0.9956670832823442
28.62,0.5759119410827888
28.63,0.28529221321683274
28.64,0.8016455411921026
28.65,0.26584462801012854
28.66,0.1581828006531273
28.67,0.02413248768350096
28.68,0.6866203988512104
28.69,0.9117758141065395
28.70,0.08498263975707387
28.71,0.7417757953313522
28.72,0.9693151450566865
28.73,0.7371202155336403
28.74,0.38122384510718965
28.75,0.8991421581513933
28.76,0.7255271584930741
28.77,0.8339724121077811
28.78,0.2151032460602067
28.79,0.9719842873252869
28.80,0.8651636410725091
28.81,0.5355503011994318
28.82,0.9949478572202745
28.83,0.4477418437355781
28.84,0.27425355814431485
28.85,0.6977666050909499
28.86,0.44510058148483667
28.87,0.8366625672269248
28.88,0.3288707051529183
28.89,0.6241638451381643
28.90,0.8439455350828856
28.91,0.24197531828469288
28.92,0.7305000525063096
28.93,0.10153489175949681
28.94,0.8356489989213114
28.95,0.9109895173006821
28.96,0.6905001386349202
28.97,0.006785333987740949
28.98,0.5037603656739618
28.99,0.057651892906487756
29.0,0.06780166237273366
29.1,0.43600326663131284
29.2,0.7292542667809714
29.3,0.6503860936562046
29.4,0.13936372284694687
29.5,0.26448262617843743
29.6,0.9335449936262337
29.7,0.0016871189593673508
29.8,0.5970219107537137
29.9,0.9296933423082302
29.10,0.4655524337002397
29.11,0.29945694017314095
29.12,0.855685837293629
29.13,0.24511870270937697
29.14,0.4116734071303254
29.15,0.8225317408075025
29.16,0.1287694656770595
29.17,0.31983186431762056
29.18,0.21555772717051114
29.19,0.31753984807584756
29.20,0.4306004045240275
29.21,0.4211686050184883
29.22,0.734524309793773
29.23,0.9421156185276321
29.24,0.345214460829834
29.25,0.05550478282852089
29.26,0.17845452647675453
29.27,0.7958793338192918
29.28,0.09665774277251282
29.29,0.12689156260937184
29.30,0.5362169433914818
29.31,0.44975497906926454
29.32,0.13603939248041585
29.33,0.9138570343072997
29.34,0.2233515977170515
29.35,0.8425129828783535
29.36,0.1854307940374016
29.37,0.37268872943533726
29.38,0.513829513349967
29.39,0.6342460189667087
29.40,0.1904076865813098
29.41,0.07528447865811971
29.42,0.7619420042365918
29.43,0.05488137134145232
29.44,0.3500570641035743
29.45,0.4347732078049339
29.46,0.3749396037045274
29.47,0.9686738698530566
29.48,0.586080293214856
29.49,0.07214678005932296
29.50,0.3072734976743433
29.51,0.29723753673983844
29.52,0.6065273208880592
29.53,0.4719672746316217
29.54,0.4640520860967564
29.55,0.8937071853018704
29.56,0.6743826695906253
29.57,0.05123479126225239
29.58,0.6419029238841854
29.59,0.6695726444504636
29.60,0.030416678120648077
29.61,0.6185113321838065
29.62,0.7241145765231064
29.63,0.13008177178782176
29.64,0.7781261342467587
29.65,0.371947683460763
29.66,0.2554864526599592
29.67,0.6269885315597665
29.68,0.47954323714783986
29.69,0.6755957482745679
29.70,0.13750433033926768
29.71,0.22946874880228274
29.72,0.5941803428460565
29.73,0.9848551012547384
29.74,0.48010164052024884
29.75,0.1946749538004635
29.76,0.17642428979756475
29.77,0.6003269241835261
29.78,0.4723369910095744
29.79,0.6831234665630164
29.80,0.17057920458909281
29.81,0.37664371520165074
29.82,0.5287995717266305
29.83,0.6110271507622896
29.84,0.35397602621798685
29.85,0.21294969683116116
29.86,0.37633144167762533
29.87,0.4975977760503727
29.88,0.19479729357701892
29.89,0.22392006207406245
29.90,0.7354086139123495
29.91,0.13091115454389024
29.92,0.6158474332659417
29.93,0.07623894034615342
29.94,0.8487386760519507
29.95,0.8341479421007604
29.96,0.22957159262337
29.97,0.8620561785538706
29.98,0.24854565572154663
29.99,0.5366502435759498
30.0,0.9099616992972674
30.1,0.6169563014280194
30.2,0.8062029904920407
30.3,0.6518560808010342
30.4,0.5128984856179565
30.5,0.8237523578452577
30.6,0.8956980742447389
30.7,0.20465070119383932
30.8,0.22365264142552355
30.9,0.914998281625437
30.10,0.7716819902576749
30.11,0.7562883558462626
30.12,0.03610286024381937
30.13,0.6261993694464774
30.14,0.18804246475726882
30.15,0.411315128296172
30.16,0.6974841128864712
30.17,0.6991802950202672
30.18,0.054076802647992084
30.19,0.6835005732169069
30.20,0.15170988150412545
30.21,0.7394265325967146
30.22,0.8627805448451356
30.23,0.7154489476884608
30.24,0.20645286756105474
30.25,0.7137293955507082
30.26,0.07580976590194421
30.27,0.39007863970713774
30.28,0.385740744406063
30.29,0.02486272751463825
30.30,0.8538220320271108
30.31,0.9530746553652877
30.32,0.6138271080750937
30.33,0.3815489510840211
30.34,0.5168543780256514
30.35,0.8769539981764668
30.36,0.39905649667706056
30.37,0.34713837869050246
30.38,0.10155081508456265
30.39,0.6049403673375535
30.40,0.3418336168440006
30.41,0.8835819382032937
30.42,0.9806680619556722
30.43,0.0671464944933805
30.44,0.01184589485488563
30.45,0.07188351102096735
30.46,0.06516557847778048
30.47,0.8684139568584482
30.48,0.6706266844267559
30.49,0.08758379577037967
30.50,0.827931470567245
30.51,0.5576213859678374
30.52,0.6749248191108035
30.53,0.17268140337293514
30.54,0.9195194790456989
30.55,0.900364501681383
30.56,0.010735859070918563
30.57,0.9831767168727411
30.58,0.7466232506494915
30.59,0.4225074896389298
30.60,0.4230757123596288
30.61,0.5060584817732547
30.62,0.4721190357053907
30.63,0.3747923848532744
30.64,0.29802273390146217
30.65,0.10435802890162871
30.66,0.8009027225025697
30.67,0.13605730314246278
30.68,0.885834553543526
30.69,0.8307982600954478
30.70,0.6521492220742671
30.71,0.9912329449675277
30.72,0.20749198753140663
30.73,0.9506157473332405
30.74,0.571549495767838
30.75,0.8453493064988257
30.76,0.9878160605475399
30.77,0.29403410390907414
30.78,0.47286685404501927
30.79,0.33190175871662553
30.80,0.9601502938285321
30.81,0.9245719279112293
30.82,0.15930385226302235
30.83,0.7848666830048926
30.84,0.33969052577548764
30.85,0.23513474703357973
30.86,0.6589936095817248
30.87,0.621013656788981
30.88,0.6452091034922827
30.89,0.14874566611282936
30.90,0.9751818714268863
30.91,0.6839949363458341
30.92,0.45187313489435965
30.93,0.6135637442464038
30.94,0.25217353982960355
30.95,0.7873166929707658
30.96,0.026734151039131127
30.97,0.14064499114010742
30.98,0.8129671696808646
30.99,0.2762106483280643
31.0,0.3083594707870858
31.1,0.9012365398399768
31.2,0.4645575290707028
31.3,0.2396446434702193
31.4,0.3538776202364924
31.5,0.028867871575871118
31.6,0.6011777109361937
31.7,0.2605600218578452
31.8,0.5305333551927737
31.9,0.9103661305070835
31.10,0.7693226607347156
31.11,0.9189688324366171
31.12,0.4875079023303618
31.13,0.7051590912743089
31.14,0.4072958572950063
31.15,0.4166599962196389
31.16,0.922210966072189
31.17,0.9962197180295415
31.18,0.06362533764406852
31.19,0.4921387635402773
31.20,0.38488237018903815
31.21,0.12655686322028248
31.22,0.4711611676513101
31.23,0.503380962836456
31.24,0.12362382386355031
31.25,0.7099418042829191
31.26,0.3676272970898633
31.27,0.15524153760382287
31.28,0.5614390638706601
31.29,0.18549856241501883
31.30,0.5602919552041908
31.31,0.5053049344538635
31.32,0.7099523509087804
31.33,0.3447739980132295
31.34,0.15164792078962774
31.35,0.004266024469707919
31.36,0.4726982662571544
31.37,0.2118821670781763
31.38,0.8204694777167866
31.39,0.8651544975949752
31.40,0.28976708912091886
31.41,0.8985230862874455
31.42,0.5308442829437786
31.43,0.45617982572769245
31.44,0.8182576105594516
31.45,0.9653666760167535
31.46,0.1480050085491048
31.47,0.177136020995037
31.48,0.8710295711095595
31.49,0.7706863932704167
31.50,0.7567318055491297
31.51,0.21442533245463402
31.52,0.33751237584414573
31.53,0.7482822569473591
31.54,0.09732287880136936
31.55,0.06437454125474573
31.56,0.4036913232355609
31.57,0.1636750687756332
31.58,0.8902438075272755
31.59,0.6058834362685566
31.60,0.41071757284698507
31.61,0.594500871015031
31.62,0.41121960342891795
31.63,0.7963663060868529
31.64,0.5587273168002367
31.65,0.6698227854090408
31.66,0.9894727922984565
31.67,0.2508181528684179
31.68,0.5236941893179566
31.69,0.02195000735547814
31.70,0.5014874987794082
31.71,0.09824990972268566
31.72,0.5029471868115872
31.73,0.27328294244926343
31.74,0.527538693136997
31.75,0.5208415034628457
31.76,0.2653800310231651
31.77,0.6034467545996388
31.78,0.2141042327890622
31.79,0.6483793015186896
31.80,0.06416521452138113
31.81,0.7505419853098224
31.82,0.5556221758224854
31.83,0.14611313006063598
31.84,0.12185941034495684
31.85,0.8544843795351559
31.86,0.48930387360962846
31.87,0.5446123553257831
31.88,0.19866687525864601
31.89,0.4089456808640105
31.90,0.032047692717803056
31.91,0.07330988989023335
31.92,0.023572436717359868
31.93,0.5520077537181803
31.94,0.41821937472225457
31.95,0.7121172400067852
31.96,0.513185711758726
31.97,0.5770770806976724
31.98,0.8302169701130739
31.99,0.2899165632230659
32.0,0.033921003699034724
32.1,0.38626892868958274
32.2,0.5957051832657871
32.3,0.8192456974155715
32.4,0.45669738257432047
32.5,0.9886714988728348
32.6,0.30907316942473173
32.7,0.31006386152770593
32.8,0.06869399223550854
32.9,0.1359925347035288
32.10,0.048419903245296436
32.11,0.7069666015141367
32.12,0.52858944005968
32.13,0.4775949559429219
32.14,0.2415679315857523
32.15,0.22145074438103773
32.16,0.11675603272808666
32.17,0.3383608268099284
32.18,0.24773634624376284
32.19,0.18835094285081133
32.20,0.404528175243111
32.21,0.1574531874515328
32.22,0.8647301580339845
32.23,0.585438056266933
32.24,0.4969225840573589
32.25,0.27904442496511006
32.26,0.6445085112528407
32.27,0.5466716844944827
32.28,0.8433451752183985
32.29,0.9333093504310664
32.30,0.3073402050092975
32.31,0.4881322029316466
32.32,0.44843908314054004
32.33,0.853250016544211
32.34,0.22225765211288728
32.35,0.8795500272728176
32.36,0.2675328197213561
32.37,0.1918471945804121
32.38,0.266807650330817
32.39,0.5681915679617887
32.40,0.7919324535093374
32.41,0.5016569162801481
32.42,0.009971644376210342
32.43,0.7224312782899294
32.44,0.6839668510871489
32.45,0.18072034162290018
32.46,0.3575740798068153
32.47,0.07296959272433157
32.48,0.24632965520138694
32.49,0.2904019212237494
32.50,0.15402875087706724
32.51,0.9919858476808879
32.52,0.5760872323294766
32.53,0.12499521486598386
32.54,0.3515975807945687
32.55,0.7239901063256758
32.56,0.3245931267237885
32.57,0.6074625533520974
32.58,0.374270427989177
32.59,0.20573776611569372
32.60,0.893770610246613
32.61,0.9093006650636629
32.62,0.675583074902399
32.63,0.47669256964590934
32.64,0.7258247887454908
32.65,0.45724471868565486
32.66,0.7420063437675742
32.67,0.8684439398814584
32.68,0.7136424879938841
32.69,0.9289366721863938
32.70,0.4044403927339264
32.71,0.7393214575910578
32.72,0.6803224203240178
32.73,0.47007036357548493
32.74,0.5741474305377572
32.75,0.082167784353676
